"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"Create URL group 0xFC0000062000001F. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","70168","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/5/2024 4:13:38 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000820000046. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","70164","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/5/2024 4:13:37 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFC0000062000001E. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","70160","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/5/2024 4:13:36 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000920000039. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","70149","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/5/2024 4:13:14 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000820000045. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","70140","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/5/2024 4:02:35 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFC0000062000001D. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","70119","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/5/2024 2:13:35 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000B2000002A. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","70113","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/5/2024 2:13:13 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000920000038. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","70092","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/4/2024 8:30:27 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE0000042000002D. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","70079","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/4/2024 8:28:53 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000820000044. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","70075","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/4/2024 8:28:53 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE0000042000002C. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","70057","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/4/2024 5:52:34 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE0000042000002B. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","70053","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/4/2024 5:51:34 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000920000037. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","70049","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/4/2024 5:51:33 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000020000051. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","70034","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/4/2024 4:22:04 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE0000022000003E. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","70030","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/4/2024 4:21:04 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000020000050. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","70026","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/4/2024 4:21:03 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE0000022000003D. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","70009","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/4/2024 1:26:50 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE0000002000004F. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","70005","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/4/2024 1:25:50 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE0000002000004E. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","70001","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/4/2024 1:25:49 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE0000022000003C. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","69997","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/4/2024 1:25:27 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000320000032. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","69993","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/4/2024 1:25:26 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000320000031. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","69984","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/4/2024 1:16:18 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE0000002000004D. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","69978","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/4/2024 1:15:17 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE0000002000004C. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","69974","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/4/2024 1:15:17 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000520000018. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","69960","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/4/2024 12:49:26 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE0000002000004B. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","69956","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/4/2024 12:48:47 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE0000022000003B. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","69937","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/4/2024 6:44:45 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE0000002000004A. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","69933","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/4/2024 6:43:45 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE0000022000003A. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","69929","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/4/2024 6:43:44 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000320000030. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","69909","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/4/2024 5:39:58 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000120000033. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","69905","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/4/2024 5:38:57 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000220000039. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","69901","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/4/2024 5:38:57 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000020000048. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","69873","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/4/2024 4:50:03 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFC0000062000001C. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","69869","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/4/2024 4:49:41 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFC0000062000001B. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","69865","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/4/2024 4:49:41 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000820000043. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","69851","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/4/2024 4:49:17 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000B20000028. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","69839","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/4/2024 3:01:51 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFC0000062000001A. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","69830","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/4/2024 2:47:59 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000020000047. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","69819","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/4/2024 12:24:43 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000820000042. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","69808","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/4/2024 12:04:55 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFC00000A20000001. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","69802","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/4/2024 12:03:55 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000920000036. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","69784","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/3/2024 11:17:46 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Create URL group 0xFE00000A20000037. Status 0x0. Process Id 0x16F0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User S-1-5-19","111","0",,"4","5","125","4611686018427387968","69761","Microsoft-Windows-HttpService","dd5ef90a-6398-47a4-ad34-4dcecdef795f","System","5872","6496","Mays_Family","S-1-5-19","3/3/2024 10:07:34 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","CreateUrlGroup","HTTP Configuration Property Trace Task","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
